Fact++,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
Exec_err,SROIQ(D),DL,193,128,60,158,10,1289,911,278,218,415,30.516,2.627,45.554,23,230,0,8.273,82.734,0,8,2.212,2.073,11.399,0,0,0,2,10,9,5,2,2,10,0,0,0,34,2.703,13.514,12.162,6.757,2.703,2.703,13.514,0.687,1,1,1,0,0,0,45.946,3,0.089,0,0,0,0,0,0,21.429,0,50,0.659,7.794,10.757,27.772,18.551,4.72,4.061,9.55,0,0.549,0.22,1.207,0.311,0.304,26,3.528,0.521,2,0.127,7,0.032,29,5.706,0,1,0,0.222,3,0.027,0.02,4.019,50,0,0,0,0.22,2.525,3.293,1.647,0,0,0,0,0,0,3.732,2.525,0,0.22,0,0
Correct,SHI,DL,7041,19,0,11,0,29459,22399,12464,9912,23,55.645,0.198,0.103,33,11384,936,0.265,91.335,7.51,13,2.618,0.44,0,0,0,0,969,0,5711,0,0,0,0,0,0,0,0,14.506,0,85.494,0,0,0,0,0,0,0,0,0,0,0,0,6,0.089,0.718,86.22,0,0,0,0,0,0,21.187,0.013,0.031,0.027,51.007,44.252,0,0,0.027,0,0.004,0.313,0,0,0.006,151,4.436,0.028,3,0.021,13,0.004,2,1.5,0,1,0,0.147,4,0.105,0.036,0,0,0,0,0,0,4.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALUHI,DL,113,14,0,1,0,261,134,111,4,19,82.836,2.228,14.179,0,111,0,0,100,0,4,2.036,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018,0,0,0,0,0,0,0,0,0,0,5.97,2.985,82.836,2.985,0,0,4.478,0,0.746,0,0,0,0.051,21,1.787,1.77,3,0.192,6,0.066,2,1.333,0,1,0,0.128,2,0.088,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,S,DL,15111,5,0,0,0,53685,38569,38567,0,2,99.995,0,0.005,2924,26858,0,7.582,69.64,0,9,2.548,0.622,0,0,0,0,2857,86,15117,0,0,0,0,0,0,0,0,15.819,0.476,83.704,0,0,0,0,0,0,0,0,0,0,0,0,4,0.117,0,0,0,0,0,0,0,0,0,0.005,0,0,92.185,0,0,0,0,0,0,0.179,0,0,0.002,965,5.23,0.033,7,0.064,37,0.004,0,0,0,1,0,0,0,0,0.004,0,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALCOIN(D),DL,11,12,14,485,5,2727,2691,49,2572,70,1.821,3.552,2.601,0,22,0,0,44.898,0,10,2.122,72.727,0,0.412,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,16.667,0,83.333,0.06,0,1,1,0,0,0,0,1,0.122,100,0,0,0,0,0,83.333,0,0,0,0.446,0,0.818,18.023,0.446,0.223,0.446,0,0.223,1.003,0.409,1.273,0.639,8,8,0,1,0.889,2,0.356,0,0,0,1,0.036,0,0,0,0.196,10.86,24,0,0,0,0,0,0.409,10.702,0,0,0,0,0.149,0,66.704,0,0,0,0,0
Correct,SHOIN(D),DL,3098,502,32,1209,6,10657,7026,4001,2391,634,56.946,0.484,9.024,251,3292,290,6.273,82.279,7.248,4,2.108,3.389,6.972,0.165,0.165,0,0,2,96,319,5,0,10,0,0,0,229,0,0.303,14.523,48.26,0.756,0,1.513,7.051,0,1,2,0,0,0,34.644,1,0.165,4.186,2.326,0,0,0.233,0,0,0,62.326,0.114,0.84,4.398,51.879,18.944,0.256,0,2.363,0,0.142,0.84,0,0.01,0.106,53,3.899,0.065,3,0.017,11,0.003,35,4.905,0.199,2,0,0.07,5,0.007,0.003,0.326,41,0,0,0,0.043,4.227,0.199,7.259,0,0,1.096,0.057,3.16,0.612,3.572,0,0,0,0,0
Correct,ALE+,DL,860,1,0,855,0,4242,3382,1311,2070,1,38.764,1.81,0.03,0,1311,0,0,100,0,3,2.158,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.158,0,100,0,0,0,0,0,0,0,0.03,0,0,38.764,61.206,0,0,0,0,0,0,0,0,0,67,3.634,0.233,4,0.077,14,0.05,0,0,0,1,0,0,0,0,0.05,0.949,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SIF(D),DL,57,6,1,13,1,209,146,118,13,15,80.822,6.099,10.274,0,74,0,0,62.712,0,6,2.22,40.351,0,0,0,0,0,4,13,4,0,0,0,0,0,0,0,0,19.048,61.905,19.048,0,0,0,0,0,0,0,0,0,0,0,2,0.089,47.059,35.294,0,0,0,0,0,0,0,1.37,2.74,0,50.685,8.904,0.685,0,2.74,0,1.37,30.137,0.685,0.018,0.393,14,4.077,1.786,2,0.228,7,0.127,0,0,0,1,0.001,0,0,0,0.064,1.548,5,0,0,0,0,0,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,SHI,DL,112812,95,0,0,0,361057,248150,248060,0,90,99.964,0,0.036,219,247298,274,0.088,99.693,0.11,7,2.654,0.006,0,0,0,0,493,0,161119,0,0,0,0,0,0,0,0,0.305,0,99.695,0,0,0,0,0,0,0,0,0,0,0,0,3,0.217,0,24.956,0,0,0,0,0,0,37.215,0.008,0,0.026,99.763,0,0,0,0,0,0,0.002,0,0,0,22062,5.476,0.003,4,-15.683,12,0,7,2.462,1.053,2,0,0.061,4,0.034,0.017,0,0,0,0,0,0.002,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,3535,308,30,1226,2,10594,6722,4605,1692,425,68.506,0.374,6.323,279,3815,327,6.059,82.845,7.101,4,2.106,3.14,7.016,0.163,0.163,0,0,2,114,366,0,0,5,0,0,0,261,0,0.267,15.241,48.93,0,0,0,0,0,0,1,0,0,0,34.893,1,0.162,2.68,2.062,0,0,0.206,0,0,0,45.361,0.074,0.863,1.77,62.615,20.262,0.268,0,2.321,0,0.238,0.937,0,0.008,0.098,51,3.816,0.057,3,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.112,16,0,0,0,0.045,4.954,0.089,0.952,0,0,1.25,0.06,2.633,0.595,0.074,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALCHOIN(D),DL,173,100,60,103,8,1411,1079,329,413,337,30.491,3.547,31.233,12,243,22,3.647,73.86,6.687,10,2.426,14.451,43.931,1.942,0,3.883,27,3,22,31,3,10,19,1,2,0,74,14.062,1.562,11.458,16.146,1.562,5.208,9.896,1.98,1,2,1,0.521,1.042,0,38.542,5,0.117,7.059,0,0,0,0,0,25.882,0,0,0,8.063,0.649,24.374,9.546,4.356,1.761,7.785,0,0.649,3.151,1.297,0.347,0.47,31,3.5,0.581,2,0.181,5,0.023,3,2.333,0,1,0,0.029,2,0.003,0.009,7.965,126,1,14,0,0,2.966,5.375,12.048,0,0,0,0.093,1.39,0.741,15.292,0.463,0,0,0,0
Correct,SHOIN(D),DL,3533,308,30,1226,3,10587,6717,4605,1689,423,68.557,0.374,6.297,279,3815,327,6.059,82.845,7.101,4,2.107,3.142,7.02,0.163,0.163,0,0,2,114,366,0,0,7,0,0,0,261,0,0.267,15.2,48.8,0,0,0,0,0,0,1,0,0,0,34.8,1,0.163,2.669,2.053,0,0,0.205,0,0,0,45.585,0.074,0.849,1.772,62.662,20.277,0.268,0,2.322,0,0.238,0.938,0,0.008,0.098,51,3.822,0.057,3,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.153,22,0,0,0,0.045,4.958,0.074,0.953,0,0,1.251,0.06,2.635,0.596,0.03,0,0,0,0,0
Correct,SROIN(D),DL,722,95,7,31,9,2201,1379,1112,71,196,80.638,0.373,14.213,29,990,7,2.608,89.029,0.629,11,2.555,8.172,0.554,0,25.806,58.065,96,15,376,4,1,0,1,0,4,0,0,19.316,3.018,75.654,0.805,0.201,0,0.201,4.97,0,1,1,0,0.805,0,0,6,0.074,49.215,13.613,0,0,0,0,1.571,0,88.482,1.16,2.756,3.698,74.112,4.278,0.363,0.218,2.683,0,1.813,3.916,0.363,0.01,0.079,33,3.444,0.139,2,0.045,13,0.025,8,4.167,1.064,2,0,0.076,3,0.024,0.016,0.292,10,0,0,0,0.145,2.611,0.435,0.653,0.145,0,0.145,0,0,0,0.073,0.363,0,0,0,0.073
Timeout,SHI,DL,66996,29,0,0,0,213282,146257,146234,0,23,99.984,0,0.016,219,145746,0,0.15,99.666,0,7,2.467,0.01,0,0,0,0,219,0,67850,0,0,0,0,0,0,0,0,0.322,0,99.678,0,0,0,0,0,0,0,0,0,0,0,0,3,0.155,0,47.699,0,0,0,0,0,0,47.844,0.006,0,0.006,99.831,0,0,0,0,0,0,0.003,0,0,0,26043,4.37,0.003,4,9.026,12,0,3,1.5,0,1,0,0.13,3,0.052,0.026,0,0,0,0,0,0.003,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALF(D),RL,38,22,13,79,4,262,189,20,98,71,10.582,27.435,37.566,0,20,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.053,0,10.582,51.852,6.878,0,11.64,0,0,0,2.646,0.342,0.524,4,2.222,2.632,2,0.084,2,0.057,0,0,0,1,0.003,0,0,0,0.03,0,0,0,0,0,0,0,6.349,0,0,0,0,0,0,0,0,0,0,0,0,0
Exec_err,SR,DL,15603,5,0,8,0,497293,481685,24012,457670,3,4.985,0.02,0.001,1496,19734,47,6.23,82.184,0.196,7,2.225,0.026,0,0,0,0,1543,0,2308,0,0,0,0,0,0,0,0,40.068,0,59.932,0,0,0,0,0,0,0,0,0,0,0,0,3,0.053,0,35.962,0,0,0,0,0,0,0,0,0,0,4.664,95.014,0,0,0,0,0,0,0,0,0,2611,4.26,0.032,8,0.167,18,0.01,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,3535,308,29,1226,2,10660,6789,4605,1760,424,67.83,0.382,6.245,279,3815,327,6.059,82.845,7.101,4,2.106,3.14,7.016,0.163,0.163,0,0,2,114,366,0,0,5,0,0,0,261,0,0.267,15.241,48.93,0,0,0,0,0,0,1,0,0,0,34.893,1,0.162,2.68,2.062,0,0,0.206,0,0,0,45.361,0.074,0.84,1.753,61.997,20.062,0.265,0,2.298,0,0.236,0.928,0,0.008,0.098,51,3.816,0.057,3,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.112,16,0,0,0,0.044,4.905,0.088,0.928,0,0,1.237,0.059,2.607,0.589,1.09,0,0,0,0,0
Correct,SHOIN(D),DL,3585,309,28,1226,2,10697,6776,4680,1675,421,69.067,0.365,6.213,283,3879,331,6.047,82.885,7.073,4,2.106,3.096,6.946,0.163,0.163,0,0,2,114,367,1,0,9,0,0,0,262,0,0.265,15.099,48.609,0.132,0,1.192,6.795,0,1,1,0,0,0,34.702,1,0.161,2.648,2.037,0,0,0.204,0,0,0,44.807,0.074,0.826,1.756,63.164,20.1,0.266,0,2.302,0,0.236,0.93,0,0.008,0.097,51,3.87,0.056,3,0.014,11,0.003,19,2.833,0.324,2,0,0.063,5,0.008,0.004,0.206,30,0,0,0,0.044,4.973,0.059,0.767,0,0,1.24,0.059,2.612,0.59,0,0,0,0,0,0
Correct,SHOIN(D),DL,2994,501,32,1152,6,10220,6694,3869,2183,642,57.798,0.487,9.591,248,3176,287,6.41,82.088,7.418,4,2.109,3.373,7.214,0.174,0.174,0,0,2,91,311,5,0,10,0,0,0,222,0,0.312,14.197,48.518,0.78,0,1.56,6.837,0,1,2,0,0,0,34.633,1,0.166,3.118,2.398,0,0,0.24,0,0,0,62.35,0.12,0.941,4.646,52.555,18.375,0.269,0,2.465,0,0.179,0.852,0,0.011,0.109,53,3.904,0.067,3,0.017,11,0.003,35,5.016,0.2,2,0,0.07,5,0.007,0.003,0.336,41,0,0,0,0.045,4.392,0.209,6.857,0,0,1.135,0.06,3.107,0.657,3.137,0,0,0,0,0
Exec_err,SRIQ,DL,62035,174,0,0,0,221783,159574,159390,0,184,99.885,0,0.115,17970,83424,0,11.274,52.34,0,51,2.669,0.329,0,0,0,0,17993,88,65682,1,38,37,0,1,0,0,0,21.461,0.105,78.342,0.001,0.045,0.044,0,1676.8,2,2,0,0.001,0,0,0,25,0.021,43.989,44.092,0,0,0.836,0,0,0,77.391,0.016,0.007,0.052,88.501,0,0,0,0.006,0,0.006,0.086,0,0,0.001,901,4.545,0.008,8,-0.125,16,0.002,18,1.976,0.575,3,0,0.1,4,0.014,0.005,0,0,0,0,0,0.001,11.298,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,1904,187,36,150,4,5579,3453,2719,460,274,78.743,0.386,7.935,279,1745,327,10.261,64.178,12.026,4,2.174,6.197,4.307,1.333,0,0,0,5,31,429,0,0,3,0,0,0,82,0,0.909,5.636,78,0,0,0,0,0,0,1,0,0,0,14.909,1,0.202,3.456,3.24,0,0,1.944,0,0,0,60.043,0.203,0.782,2.404,67.304,4.489,0.608,0,2.346,0,0.319,1.853,0,0.019,0.081,41,3.929,0.105,3,0.021,12,0.005,14,2.594,0.535,2,0,0.077,5,0.014,0.006,0.115,10,0,0,0,0.087,9.586,0.492,5.039,0,0,0,0.116,0.058,0.492,3.736,0.087,0,0,0,0
Timeout,SROI,DL,14365,62,0,45,0,39822,25395,25355,0,40,99.842,0,0.158,4083,14393,174,16.103,56.766,0.686,24,2.747,0.439,0.237,0,0,0,4257,0,8610,0,0,0,0,0,0,0,137,32.736,0,66.21,0,0,0,0,0,0,0,0,0,0,0,1.054,17,0.03,38.676,38.583,31.138,0,0,0,0,0,80.883,0.028,0.012,0.055,82.441,0,0,0,0.012,0,0.016,0.638,0,0,0.008,104,3.331,0.035,6,0.007,15,0.003,4,1.556,1.613,2,0,0.06,3,0.016,0.006,0,0,0,0,0,0,16.763,0,0,0.032,0,0,0,0,0,0,0,0.004,0,0,0
Correct,SHOIN(D),DL,3538,308,30,1226,3,10820,6945,4605,1915,425,66.307,0.397,6.12,279,3815,327,6.059,82.845,7.101,4,2.106,3.137,7.01,0.163,0.163,0,0,2,114,366,0,0,2,0,0,0,261,0,0.268,15.302,49.128,0,0,0,0,0,0,1,0,0,0,35.034,1,0.162,2.697,2.075,0,0,0.207,0,0,0,45.021,0.072,0.864,1.713,60.605,19.611,0.259,0,2.246,0,0.23,0.907,0,0.008,0.098,51,3.807,0.085,5,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.049,7,0,0,0,0.043,4.795,0.058,3.643,0,0,1.21,0.058,2.549,0.576,0.562,0,0,0,0,0
Correct,ALUF(D),DL,211,1,21,509,2,3661,3428,211,3156,61,6.155,2.686,1.779,0,211,0,0,100,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,6.155,14.848,0.613,0.029,0.029,0,0,0,0.496,0.1,0.005,68,9.545,0,1,0.322,6,0.032,0,0,0,1,0,0,0,0,0.016,0.145,1,0,0,0,0,0,0.583,0.029,0,0,0,0,0,0,77.188,0,0,0,0,0
Correct,ALN(D),DL,473,1,3,2057,3,8591,8115,475,7632,8,5.853,1.159,0.099,0,475,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,5.853,25.348,0.037,0,0.012,0,0,0,0,0.006,0.002,461,78.333,0,1,0.979,3,0.009,0,0,0,1,0,0,0,0,0.004,0.209,3,0,0,0,0,0,0.037,21.553,0,0,0,0,0,0,47.147,0,0,0,0,0
Correct,SHOIN(D),DL,2999,498,32,1135,6,10191,6663,3873,2159,631,58.127,0.486,9.47,247,3179,286,6.377,82.081,7.384,4,2.109,3.434,6.902,0.176,0.176,0,0,2,95,310,5,0,10,0,0,0,213,0,0.315,14.961,48.819,0.787,0,1.575,6.773,0,1,2,0,0,0,33.543,1,0.164,4.286,2.381,0,0,0.238,0,0,0,62.619,0.12,0.885,4.623,52.859,18.175,0.27,0,2.476,0,0.15,0.87,0,0.011,0.106,53,3.894,0.067,3,0.017,11,0.003,35,4.889,0.201,2,0,0.07,5,0.007,0.003,0.336,41,0,0,0,0.045,4.397,0.21,6.874,0,0,1.111,0.06,3.092,0.63,3.152,0,0,0,0,0
Correct,SHOIN(D),DL,145,39,4,18,2,549,362,237,48,77,65.47,3.663,21.271,16,158,3,6.751,66.667,1.266,7,2.354,26.207,2.759,0,33.333,94.444,7,13,29,4,1,0,1,0,4,0,0,11.864,22.034,49.153,6.78,1.695,0,1.695,0.59,0,1,1,0,6.78,0,0,3,0.083,37.143,25.714,0,0,0,0,14.286,0,88.571,4.144,1.934,5.801,48.066,12.707,1.105,0.552,1.934,0,3.591,12.155,1.105,0.028,0.209,13,3.279,0,1,0.085,9,0.089,7,3.5,2.564,2,0,0.164,2,0.057,0.048,1.048,8,0,0,0,0,5.249,1.105,0,0,0,0.552,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,2450,196,36,155,4,6859,4178,3420,476,282,81.857,0.273,6.75,320,2349,373,9.357,68.684,10.906,4,2.164,5.551,4.082,1.29,0,0,0,5,45,502,0,0,3,0,0,0,100,0,0.763,6.87,76.641,0,0,0,0,0,0,1,0,0,0,15.267,1,0.192,7.455,5.636,0,0,1.818,0,0,0,55.636,0.168,0.622,2.034,71.087,3.83,0.503,0,2.106,0,0.263,1.747,0,0.015,0.074,42,3.969,0.082,3,0.017,13,0.004,14,2.576,0.51,2,0,0.073,5,0.013,0.006,0.092,10,0,0,0,0.072,9.023,0.407,4.332,0,0,0,0.096,0.096,0.407,3.135,0.072,0,0,0,0
Correct,ALUIN(D),DL,32,16,41,9,3,281,193,57,19,117,29.534,5.101,60.622,0,57,0,0,100,0,5,2.035,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.035,50,0,0,0,50,0,0,0,0,0,8.29,0,29.534,4.663,20.207,0,7.772,1.036,1.036,0,0,1.281,0.208,7,2.125,0,1,0.21,4,0.082,0,0,0,1,0.004,0,0,0,0.043,5.282,15,0,0,0,1.036,0,21.244,0,0,0,0,0,0,0,5.181,0,0,0,0,0
Correct,SHF(D),DL,81111,28,4,12,1,253787,172644,124536,48064,44,72.135,0.016,0.025,206,123660,0,0.165,99.297,0,7,2.35,0.129,0,0,0,0,199,1,43208,0,0,0,0,0,0,0,0,0.458,0.002,99.539,0,0,0,0,0,0,0,0,0,0,0,0,3,0.116,0,0.926,0,0,0,0,0,0,81.27,0.002,0.008,0.004,71.983,27.84,0.002,0.001,0.006,0,0,0.034,0,0,0.001,218,3.074,0.002,3,-0.009,20,0,3,2.333,0,1,0,0.1,2,0.037,0.012,0,1,0,0,0,0,0.118,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALCROIQ(D),DL,32,36,28,21711,4,98118,98023,79,97798,146,0.081,0.102,0.149,12,42,1,15.19,53.165,1.266,5,2.367,25,18.75,0,0,0,1,1,4,2,1,1,15,1,0,0,6,3.125,3.125,12.5,6.25,3.125,3.125,46.875,0.452,1,2,4,3.125,0,0,18.75,2,0.203,43.478,0,0,0,0,0,0,0,13.043,0,0.031,0.01,0.059,22.199,0.028,0,0.031,0,0.008,0.005,0.015,0.875,0.376,6,3.6,0,1,0.172,2,0.077,4,3.333,0,1,0.003,0.104,2,0.032,0.038,0.651,3,0,0,0,0,0.016,0.024,57.016,0.002,0,0,0,0,0,20.555,0,0,0,0,0
Correct,SROIQ(D),DL,224,67,10,82,3,951,651,254,262,135,39.017,6.182,20.737,20,194,1,7.874,76.378,0.394,7,2.244,7.589,0,0,4.878,0,20,1,16,0,0,1,2,0,0,0,0,50,2.5,40,0,0,2.5,0,1.2,1,0,1,0,0,0,0,3,0.052,100,10.526,0,0,0,0,0,0,100,2.151,0.614,9.831,32.873,13.671,0.461,0.154,0.768,0,5.376,2.919,0.461,0.045,0.093,54,5.359,0,1,0.237,4,0.023,17,2.783,0,1,0,0.236,5,0.088,0.037,0.696,6,0,0,0,0.768,3.226,0,22.273,0.154,0,0.768,0,0,0,3.533,0,0,0,0,0
Correct,ALCHN(D),RL,141,13,5,131,1,610,452,170,242,40,37.611,11.845,8.85,0,141,0,0,82.941,0,3,2.012,7.092,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0.02,1,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,0,0,2.655,2.212,31.195,29.646,0,0,2.655,0,0,6.416,0,0.035,0.225,16,4.387,0,1,0.11,5,0.048,10,10,0,1,0,0.833,2,0.256,0.102,0.94,5,0,0,0,0,0,1.327,0,0,0,0,0,0,0,23.894,0,0,0,0,0
Exec_err,ALE(D),DL,5908,5,1,0,1,91939,86025,86025,0,0,100,0,0,0,86025,0,0,100,0,3,2.931,0,0,0,0,0,0,0,80118,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.931,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,32,32,0,1,0.005,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALH(D),RL,11,15,18,28,5,144,100,5,46,49,5,46,49,0,5,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,21,4,0,2,0,0,0,0,1.636,0.286,2,1.667,0,1,0.256,3,0.218,9,9,0,1,0.016,0.643,2,0.171,0.135,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,13,10,0,0,0,0
Timeout,SRIQ,DL,15348,189,0,39,0,63976,48441,48152,39,250,99.403,0,0.516,4702,27840,0,9.765,57.817,0,11,2.744,0.743,0,0,0,0,5164,86,25118,1,37,37,0,1,0,0,0,16.962,0.282,82.506,0.003,0.122,0.122,0,608.88,2,2,0,0.003,0,0,0,5,0.126,74.521,71.488,0,0.028,2.195,0,0,0,96.062,0.074,0,0.303,88.724,0.081,0,0,0,0,0.066,0.33,0,0,0.003,965,5.219,0.033,7,0.063,37,0.004,20,2.116,0.532,3,0,0.105,5,0.029,0.016,0.001,1,0,0,0,0.008,10.349,0,0,0.062,0,0,0,0,0,0,0,0,0.002,0,0
Correct,ALERI+,DL,33603,10,0,0,0,67222,33610,33602,0,8,99.976,0,0.024,0,33602,0,0,100,0,3,3,0,0,0,0,0,0,0,33602,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.006,0,0.009,99.976,0,0,0,0,0,0.003,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.125,2,0.056,0.056,0,0,0,0,0,0.003,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIQ(D),DL,291,126,40,82,8,1116,660,456,101,103,69.091,2.319,15.606,10,398,9,2.193,87.281,1.974,5,2.272,5.498,5.498,2.439,0,4.878,8,1,1,99,1,2,13,0,1,0,15,5.674,0.709,0.709,70.213,0.709,1.418,9.22,41.242,1,2,435,0,0.709,0,10.638,2,0.155,3.448,6.034,0,0,0,0,0,0,56.897,0.606,0,5.152,63.485,12.273,5.758,0,3.636,0,0.303,3.485,0,0.137,0.129,33,3.259,0.69,3,0.116,6,0.024,14,4.25,0,1,0,0.109,3,0.009,0.011,2.952,42,0,0,0,0,2.121,0,1.97,0,0,0,0,0.152,0,0.909,0.152,0,0,0,0
Timeout,SHI,DL,86781,31,0,0,0,282420,195608,195584,0,24,99.988,0,0.012,219,195025,71,0.112,99.714,0.036,7,2.464,0.008,0,0,0,0,290,0,90130,0,0,0,0,0,0,0,0,0.321,0,99.679,0,0,0,0,0,0,0,0,0,0,0,0,3,0.154,0,41.572,0,0,0,0,0,0,41.681,0.005,0,0.005,99.837,0,0,0,0,0,0,0.003,0,0,0,22357,3.263,0.003,5,-1.832,12,0,3,1.429,0,1,0,0.12,3,0.049,0.025,0,0,0,0,0,0.003,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALCHN,DL,180,84,0,0,0,813,550,440,0,110,80,0,20,0,227,0,0,51.591,0,5,2.055,92.222,0,0,0,0,0,1,0,8,7,0,8,0,0,0,0,0,4.167,0,33.333,29.167,0,33.333,0.224,0,1,1,0,0,0,0,3,0.018,0,0,0,0,0,0,0,0,100,0,2.182,16,41.273,0,0,0,1.818,0,0,38.727,0,0,0.496,9,2.628,1.117,3,0.044,9,0.082,20,3.034,1.19,2,0,0.233,7,0.123,0.068,3.54,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
